Name;Done;Race;Class;Level;Caster level;BAB;Str;Dex;Con;Int;Wis;Cha;Acrobatics;Appraise;Bluff;Climb;Craft;Diplomacy;Disable Device;Disguise;Escape Artist;Fly;Handle Animal;Heal;Intimidate;Knowledge (arcana);Knowledge (dungeoneering);Knowledge (engineering);Knowledge (geography);Knowledge (history);Knowledge (local);Knowledge (nature);Knowledge (nobility);Knowledge (planes);Knowledge (religion);Linguistics;Perception;Perform;Profession;Ride;Sense Motive;Sleight of Hand;Spellcraft;Stealth;Survival;Swim;Use Magic Device;Fortitude;Reflex;Will;Or_things;Feats;To sort;Special;Prerequisite;Description
Sword's Shadow*;FALSE;;;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Deft Hands, base attack bonus +7,wyrwood;;;Deft Hands, base attack bonus +7,wyrwood;After your first attack, your target is flat-footed against your next attack
Sycophant;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Force an enemy to show you mercy
Symbiotic Resilience;FALSE;Gathlain;;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Con 13, gathlain;Reduce the impact of some conditions that restrict your movement
Symbolic Mastery;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;;;;;;;Use Magic Device 4 ranks, base Fortitude saving throw bonus +2.;Launch destructive blasts from your holy symbol
Sympathetic Rage*;FALSE;Half-Orc, Orc;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Half-orc or orc, nonlawful;;;Half-orc or orc, nonlawful;Enter a rage-like state when a nearby ally rages
Tactical Reposition*;FALSE;;;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Int 13, Combat Expertise, Improved RepositionAPG;;;Int 13, Combat Expertise, Improved RepositionAPG;Use reposition to move enemies into hazardous areas
Tag-Team Interrogation;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;"Intimidating Prowess or Persuasive; Diplomacy 1 rank; Intimidate 1 rank";;;"Intimidating Prowess or Persuasive; Diplomacy 1 rank; Intimidate 1 rank";Work with an ally to adjust a creature's attitude
Tail Maneuvers;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Dragon creature type, tail attack;;;Dragon creature type, tail attack;Gain a bonus to CMB and CMD when you don't use your tail to attack
Tail Terror*;TRUE;Kobold;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Base attack bonus +1, kobold;;;Base attack bonus +1, kobold;Use your tail as a weapon, learn to use tail attachments
Tail Weapon*;FALSE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Base attack bonus +1, serpentfolk;;;Base attack bonus +1, serpentfolk;Gain a tail slap attack with your tail
Take a Breather*;FALSE;;;4;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Con 13, Combat Vigor, character level 4th;Spend vigor instead of making an attack of opportunity
Take the Hit;FALSE;;;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Bonded Mind, base attack bonus +6;;;Bonded Mind, base attack bonus +6;Absorb damage that an ally receives
Take This;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;You can quickly take items from a fallen allies body
Taldan Conscript;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Taldan serf in service to a lord;Taldan serf in service to a lord;+1 to damage when using a farm implement, +1 initiative when with other conscripts
Taldan Duelist*;FALSE;;;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Exotic Weapon Proficiency (falcata), Shield Proficiency (buckler), Weapon Focus (falcata);;;Dex 13, Exotic Weapon Proficiency (falcata), Shield Proficiency (buckler), Weapon Focus (falcata);Gain +1 shield bonus to AC, +2 on Acrobatics checks
Taldan Knight;FALSE;;;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Base attack bonus +6, heavy armor proficiency, proficient in a martial weapon;;;Base attack bonus +6, heavy armor proficiency, proficient in a martial weapon;Gain a cohort squire
Taldan Squire;FALSE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Base attack bonus +1, proficient in a martial weapon;;;Base attack bonus +1, proficient in a martial weapon;+2 initiative when near a knight, +1 dodge AC when near injured allies
Talented Magician;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Major magic rogue talent, minor magic rogue talent;;;Major magic rogue talent, minor magic rogue talent;Gain additional uses of spell-like abilities
Talmandor's Lifting;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Take at least 10d6 falling damage on three different occasions and survive;;;Take at least 10d6 falling damage on three different occasions and survive;Cast a healing spell on an undamaged person, allowing them to trigger it at a later time
Tandem Evasion*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Dex 13, Dodge;Gain evasion against a dragon’s breath weapon and tail sweep when close to an ally
Tandem Trip*;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;When you make a trip against an opponent threatened by any ally, roll twice and take the higher result
Tangle Feet*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Dodge, Mobility, Underfoot, goblin, Small size or smaller;;;Dodge, Mobility, Underfoot, goblin, Small size or smaller;Trip up larger opponents when you use Acrobatics to move through their square
Tangled Limbs*;FALSE;;;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Int 13,Combat Expertise,Improved Trip,Weapon Focuswith the chosen weapon;;;Int 13,Combat Expertise,Improved Trip,Weapon Focuswith the chosen weapon;When you use a reach weapon to trip a creature, it doesn't get a bonus to its CMD for having more than 2 legs
Tantrum;FALSE;Gnome;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;rage class feature;Bluff 1 rank, rage class feature, gnome;Use the Bluff skill to feint while raging
Tapestry Traveler;FALSE;;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Character level 5th;Cast teleporation spells with a higher CL, treat Pathfinder lodges as more familiar territory.
Target of Opportunity*;FALSE;;;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Point-Blank Shot, base attack bonus +6;;;Point-Blank Shot, base attack bonus +6;When an ally hits with a ranged attack, youmay make an attack as an immediate action
Targeted Blow???;FALSE;;;0;0;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Power Attack;;weapon training class feature with a melee weapon;Str 13, Power Attack, base attack bonus +9, weapon training class feature with a melee weapon;Target a specific body part with an attack
Taskmaster*;FALSE;Hobgoblin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Demoralizing Lash, Intimidate 5 ranks, hobgoblin;;;Demoralizing Lash, Intimidate 5 ranks, hobgoblin;Spur an ally into combat to increase their offense at the cost of defense
Tattoo Attunement;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;;;;;"Inscribe Magical TattooISMor Varisian TattooISWG; Spellcraft 5 ranks";;;"Inscribe Magical TattooISMor Varisian TattooISWG; Spellcraft 5 ranks";Transform a summoned creature into a magical tattoo
Tattoo Conversion;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;;;;;"Inscribe Magical TattooISMor Varisian TattooISWG; Tattoo Attunement; Spellcraft 15 ranks; ability to cast control summoned creatureUM";;;"Inscribe Magical TattooISMor Varisian TattooISWG; Tattoo Attunement; Spellcraft 15 ranks; ability to cast control summoned creatureUM";Transform a hostile summoned creature into a tattoo to take control of it
Tattoo Transformation;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;;;;;"Inscribe Magical TattooISMor Varisian TattooISWG; Tattoo Attunement; Spellcraft 9 ranks";;;"Inscribe Magical TattooISMor Varisian TattooISWG; Tattoo Attunement; Spellcraft 9 ranks";Transform a summoned creature into a tattoo to gain its elemental defenses
Tatzlwyrm Claw Style*;FALSE;;;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Improved Grapple, Improved Unarmed Strike;;;Dex 13, Improved Grapple, Improved Unarmed Strike, Escape Artist 1 rank;Unarmed attacks deal slashing damage, force a creature to release a grappled ally.
Tatzlwyrm Grappler*;FALSE;;;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Improved Grapple, Improved Unarmed Strike, Tatzlwyrm Claw Style;;;Dex 13, Improved Grapple, Improved Unarmed Strike, Tatzlwyrm Claw Style, Escape Artist 3 ranks;Use Escape Artist instead of CMD when resisting a grapple.
Tatzlwyrm Rake*;FALSE;;;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Improved Grapple, Improved Unarmed Strike, Tatzlwyrm Claw Style, Tatzlwyrm Grappler;;;Dex 13, Improved Grapple, Improved Unarmed Strike, Tatzlwyrm Claw Style, Tatzlwyrm Grappler, Escape Artist 8 ranks;Maintain a grapple without using your hands
Taunt;TRUE;;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Small size or smaller;Cha 13, Small size or smaller;Demoralize opponents with Bluff instead of Intimidate
Tavern Regular;TRUE;;;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Cha 14;Gain benefits when you are in a tavern you frequent
Team Pickpocketing;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;Bluff 1 rank, Sleight of Hand 1 rank;When ally makes a Bluff check, you can pick opponent's pocket as an immediate action
Team Up*;FALSE;;;0;0;6;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Int 13, Combat Expertise, Gang Up, base attack bonus +6;;;Int 13, Combat Expertise, Gang Up, base attack bonus +6;Aid another as a move action with two adjacent allies
Technologist;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Can use skills to interact with technology
Technology Adept*;FALSE;;;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Exotic Weapon Proficiency (firearms), Point-Blank Shot;;;Dex 13, Exotic Weapon Proficiency (firearms), Point-Blank Shot;Gain a bonus on save DCs to resist the effects of technological firearms
Technophobe;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Improved Sunder;Gain a morale bonus when you destroy a robot or technological item
Telekinetic Mastery*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;;;;;;;Use Magic Device 5 ranks, base Fortitude save bonus +7;Casttelekinesiswith a transmutation-crafted item
Telepathic Distraction;TRUE;Serpentfolk;;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Cha 15, serpentfolk;Focus your telepathy to weaken a creature’s resistance against mind-affecting effects
Telepathic Link;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Must have a familiar with the speak with master ability;;;Must have a familiar with the speak with master ability;Communicate telepathically with your familiar up to a mile away
Telepathy Tap;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;;;;;Sense Motive 10 ranks, ability to castdetect thoughtsortelepathyOAas a spell or spell-like ability or telepathy supernatural ability;;;Sense Motive 10 ranks, ability to castdetect thoughtsortelepathyOAas a spell or spell-like ability or telepathy supernatural ability;Eavesdrop on telepathic communication
Teleport Sense;FALSE;;;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Wis 13, Mendev affinity;;;Wis 13, Mendev affinity;Sense creatures teleporting nearby
Teleport Tactician*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Combat Reflexes, Disruptive, Spellbreaker;;;Combat Reflexes, Disruptive, Spellbreaker;Teleporting creatures provoke attacks of opportunity
Teleportation Mastery;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;;;;;;;Use Magic Device 4 ranks, base Fortitude save bonus +6;Castdimension doorwith a conjuration-crafted item
Tempting Bargain;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Unchained summoner level 1st, eidolon class feature;;;Unchained summoner level 1st, eidolon class feature;You can select an eidolon of any alignment, but it tempts you to change alignment over time
Tenacious Hunter;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;;;;;Perception 3 ranks, Stealth 3 ranks, animal companion;;;Perception 3 ranks, Stealth 3 ranks, animal companion;Pinpoint invisible creatures
Tenacious Spell;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Spell is difficult to dispel and remains for 1d4 rounds
Tenacious Survivor;FALSE;Half-Orc, Orc;;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Diehard, Endurance;;;Con 13, Diehard, Endurance, half-orc or orc;Linger on to be healed even after death
Tenacious Transmutation;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Spell Focus;;;Spell Focus (transmutation);+2 to DC to dispel your transmutations
Tenebrous Spell;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Alter a spell so it is stronger in darkness, but weaker in the light
Tengu Raven Form;FALSE;Tengu;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Tengu Wings;;;Tengu Wings, character level 7th, tengu;Take the form of a large black raven 1/day
Tengu Wings;FALSE;Tengu;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Character level 5th, tengu;Grow wings 1/day
Terrain Celerity;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Favored enemy class feature, favored terrain class feature;Favored enemy class feature, favored terrain class feature;Increase your speed in your favored terrain
Terrifying Assassination;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;AssassinateUCninja master trick, assassinate slayerACGadvanced talent, or death attack;;AssassinateUCninja master trick, assassinate slayerACGadvanced talent, or death attack;Targets of your assassination attempts that survive are shaken
Terrifying Assault*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Frightening Ambush, Intimidate 5 ranks;;Frightening Ambush, Intimidate 5 ranks;Make a target frightened instead of shaken when demoralizing
Terrifying Mask;FALSE;Tiefling;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Monstrous Mask;;Cha 13, Monstrous Mask, tiefling;Use Intimidate in place of Sense Motive.
Terrifying Strike;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Despair special ability, mummy;;Despair special ability, mummy;Cause fear on those you strike
Terrorizing Display*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Dazzling Display, Demoralizing Lash, Taskmaster, Weapon Focus, Intimidate 10 ranks, hobgoblin, proficiency with selected weapon;;Dazzling Display, Demoralizing Lash, Taskmaster, Weapon Focus, Intimidate 10 ranks, hobgoblin, proficiency with selected weapon;Spur nearby allies with Taskmaster when using Dazzling Display
Thanatopic Spell;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Spell Focus;;Knowledge (religion), Spell Focus (necromancy);Knowledge (religion) 6 ranks, Spell Focus (necromancy);Affected spell's death effects, energy drain, and negative levels affect undead
Theurgy;TRUE;;;0;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Wis 13, Int or Cha 13, able to cast 1st-level arcane spells, able to cast 1st-level divine spells;;Wis 13, Int or Cha 13, able to cast 1st-level arcane spells, able to cast 1st-level divine spells;Augment arcane spells with divine energy and divine spells with arcane energy
Thicket Channel;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Channel energy 7d6, worshiper of Erastil;Channel energy 7d6, worshiper of Erastil;Make plants in the area grow when you channel positive energy
Thief of Legend;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;"You must have stolen at least 1,000 gp worth of treasure without being caught and kept mementos of these thefts worth at least 500 gp, or have the Greed background.";"You must have stolen at least 1,000 gp worth of treasure without being caught and kept mementos of these thefts worth at least 500 gp, or have the Greed background.";Master the ability to handle traps and locks
Third Eye;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Psychic Sensitivity or ability to cast psychic spells;Psychic Sensitivity or ability to cast psychic spells;Use third eye to read auras and see the truth
Thoughtful Discernment;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Discern lies class feature;Discern lies class feature;Detect lies in a statement you heard, even hours after it has been uttered
Thousand Cuts*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Weapon Focus;;Weapon Focus (slashing weapon);Weapon Focuswith slashing weapon;Use a slashing weapon to inflict bleed damage
Threatening Illusion;FALSE;Gnome;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Spell Focus (illusion);Spell Focus (illusion), Gnome;Force enemies to think of your illusions as real threats
Threatening Negotiator;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Nerve-Racking Negotiator, Persuasive, Skill Focus (Intimidate);;Nerve-Racking Negotiator, Persuasive, Skill Focus (Intimidate);Increase Intimidate's duration to 2d6 hours
Threnodic Spell;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Knowledge (religion) 6 ranks, Spell Focus (necromancy);;Knowledge (religion) 6 ranks, Spell Focus (necromancy);Change a mind-affecting spell so it can affect undead, but not living creatures
Thrill of the Hunt*;FALSE;;;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;"Survival 1 rank; base attack bonus +4 or track class feature";;"Survival 1 rank; base attack bonus +4 or track class feature";Designate a creature you are tracking as your prize to gain bonuses against it
Thrill of the Kill;FALSE;Half-Orc, Orc;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Rage class feature;Half-orc or orc, rage class feature;Regain rage by killing or knocking out an enemy
Thrilling Vengeance*;FALSE;;;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;rage class feature;Base attack bonus +3, rage class feature;Bonus to performance combat check while raging if you’ve recently dealt damage
Throat Pouch;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Boggard, terrifying croak;;Boggard, terrifying croak;Increase the range of your terrifying croak
Throat Slicer*;TRUE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Base attack bonus +1;Deliver a quick coup-de-grace with lighter weapons
Throw Anything*;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;No penalties for improvised ranged weapons
